id,degree,college_name,start_year,end_year,branch,marks,additional_info,tier_level,text,segments,created_at,updated_at,status,cid,source,extra
81537,"Master's degree, Human Resources Management",Mumbai University,June 2012,December 2014,,,,-1,,{},2024-06-28 06:18:33.485131+00:00,2024-06-28 06:59:05.496138+00:00,1,41903,40362,
81538,"Master's degree, Human Resources Management/Personnel Administration, General",Mumbai University,2012,2014,,,,-1,,{},2024-06-28 06:18:33.494334+00:00,2024-06-28 06:59:05.501206+00:00,1,41903,40362,
81539,"Bachelor's degree, BSc Chemistry",Savitribai Phule Pune University,2014,2017,,,,-1,,{},2024-06-28 06:19:07.331652+00:00,2024-06-28 06:59:35.610756+00:00,1,41904,40363,
81540,"PGDM, Aviation - Travel Management and Operations",Savitribai Phule Pune University,,,,,,-1,,{},2024-06-28 06:19:07.340193+00:00,2024-06-28 06:59:35.615697+00:00,1,41904,40363,
81541,Bachelor's degree,"Rani Durgavati Vishwavidyalaya, Jabalpur",2003,2006,,,,-1,,{},2024-06-28 06:19:07.422549+00:00,2024-06-28 07:00:03.955736+00:00,1,41905,40364,
81542,"DIPLOMA, computer science and engineering","PRASAD INSTITUTE F TECHNOLOGY, JAUNPUR",2013,2016,,,,-1,,{},2024-06-28 06:19:37.087154+00:00,2024-06-28 06:19:37.093515+00:00,1,41906,40365,
81543,"Intermediate, Science",PBSIC Sarsara Jaunpur U.P,June 2011,June 2012,,,,-1,,{},2024-06-28 06:19:37.107115+00:00,2024-06-28 06:19:37.114843+00:00,1,41906,40365,
81544,"High School, SCIENCE",T B S INTER COLLAGE,2009,2010,,,,-1,,{},2024-06-28 06:19:37.122112+00:00,2024-06-28 06:19:37.127806+00:00,1,41906,40365,
81546,DIPLOMA in Computer Science and Engineering,"PRASAD INSTITUTE F TECHNOLOGY, JAUNPUR",2013,2016,,,,-1,,{},2024-06-28 06:20:28.199484+00:00,2024-06-28 07:00:08.282650+00:00,1,41906,40365,
81561,Intermediate in Science,PBSIC Sarsara Jaunpur U.P,June 2011,June 2012,,,,-1,,{},2024-06-28 07:00:08.288704+00:00,2024-06-28 07:00:08.292727+00:00,1,41906,40365,
81562,High School in Science,T B S INTER COLLAGE,2009,2010,,,,-1,,{},2024-06-28 07:00:08.297776+00:00,2024-06-28 07:00:08.301393+00:00,1,41906,40365,
81545,Bachelor of Commerce - BCom,Prayagraj university,2020,2020,,,,-1,,{},2024-06-28 06:20:12.087604+00:00,2024-06-28 07:00:31.743607+00:00,1,41907,40366,
81547,"Master of Business Administration - MBA, Human Resources Management/Personnel Administration, General","Dr. Ram Manohar Lohia Awadh University, Faizabad",July 2017,August 2019,,,,-1,,{},2024-06-28 06:20:44.521010+00:00,2024-06-28 07:01:05.495889+00:00,1,41908,40367,
81548,"B.SC , Science",Dr. Ram Manohar Lohia Avadh University,June 2013,August 2016,,,,-1,,{},2024-06-28 06:20:44.533352+00:00,2024-06-28 07:01:05.501178+00:00,1,41908,40367,
81549,"MBA, Human Resources Management/Personnel Administration",Mumbai University,2017,2019,,,,-1,,{},2024-06-28 06:21:22.616467+00:00,2024-06-28 07:01:32.529486+00:00,1,41909,40368,
81550,"MSC, Organic Chemistry",North Maharashtra University,1993,1994,,,,-1,,{},2024-06-28 06:21:22.644208+00:00,2024-06-28 07:01:32.534316+00:00,1,41909,40368,
81551,"Master of Business Administration - MBA, HR",PTVA’s Institute of Management,,,,,,-1,,{},2024-06-28 06:21:22.668578+00:00,2024-06-28 07:01:32.544101+00:00,1,41909,40368,
81552,B.com,Mumbai University,2009,2010,,,,-1,,{},2024-06-28 06:21:30.563315+00:00,2024-06-28 07:01:35.257565+00:00,1,41910,40369,
81553,Bachelor of Commerce - BCom,Peoples Education Societys Siddharth College of Commerce and Economics,2011,2014,,,,-1,,{},2024-06-28 06:21:51.175545+00:00,2024-06-28 07:02:04.519551+00:00,1,41911,40370,
81563,"Bachelor's degree in Business, Management, Marketing, and Related Support Services",Karmaveer Bahurao Patil Institute of Management Studies & Research,May 2010,March 2013,,,,-1,,{},2024-06-28 07:02:34.263593+00:00,2024-06-28 07:02:34.268219+00:00,1,41912,40371,
81564,Bachelor of Commerce - BCom,Vivekanand Education Societys College of Arts Science and Commerce Sindhi society Chembur Mumbai 400 071,,,,,,-1,,{},2024-06-28 07:03:03.238243+00:00,2024-06-28 07:03:03.242479+00:00,1,41913,40372,
81565,"Master of Business Administration - MBA, Human Resources Management and Services",K J Somaiya Institute of Management,June 2023,December 2024,,,,-1,,{},2024-06-28 07:03:06.089205+00:00,2024-06-28 07:03:06.095123+00:00,1,41914,40373,
81566,"Bachelor of Commerce - BCom, Business/Commerce, General",University of Lucknow,July 2017,September 2020,,,,-1,,{},2024-06-28 07:03:06.106257+00:00,2024-06-28 07:03:06.118137+00:00,1,41914,40373,
81567,Commerce,Canossa High School - India,July 2016,May 2017,,,,-1,,{},2024-06-28 07:03:06.126806+00:00,2024-06-28 07:03:06.131543+00:00,1,41914,40373,
81568,"Master of Business Administration - MBA, Finance",Savitribai Phule Pune University,,,,,,-1,,{},2024-06-28 07:03:28.695688+00:00,2024-06-28 07:03:28.699273+00:00,1,41915,40374,
81569,Bachelor of Commerce - BCom,Rizvi Education Societys College of Arts Science and Commerce,2013,2018,,,,-1,,{},2024-06-28 07:04:06.130144+00:00,2024-06-28 07:04:06.135339+00:00,1,41916,40375,
81570,Bachelor of computer application in Computer Science,"Prestige Institute of Management, Gwalior",2013,2016,,,,-1,,{},2024-06-28 07:04:30.126944+00:00,2024-06-28 07:04:30.130849+00:00,1,41917,40376,
81571,Master of Business Administration in Human Resources Management and Services,"Prestige Institute of Management & Research, Gwalior",July 2019,June 2021,,,,-1,,{},2024-06-28 07:04:30.136676+00:00,2024-06-28 07:04:30.153335+00:00,1,41917,40376,
81572,"Master of Business Administration (MBA), Human Resources Development",Welingkar Institute of Management,2010,2012,,,,-1,,{},2024-06-28 07:05:01.623269+00:00,2024-06-28 07:05:01.771035+00:00,1,41918,40377,
81573,"PGPCC, Cloud Computing",Great Lakes Institute of Management,October 2021,June 2022,,,,-1,,{},2024-06-28 07:05:11.214271+00:00,2024-06-28 07:05:11.218648+00:00,1,41919,40378,
81574,"Master of Business Administration - MBA, Information Technology",WeSchool ExEd,August 2018,July 2021,,,,-1,,{},2024-06-28 07:05:11.224181+00:00,2024-06-28 07:05:11.227773+00:00,1,41919,40378,
81575,"MDP (15 month long distance certificate programme), EBPM","Indian Institute of Management, Calcutta",2011,2012,,,,-1,,{},2024-06-28 07:05:11.232611+00:00,2024-06-28 07:05:11.236045+00:00,1,41919,40378,
81576,"BE, Electronics",University of Mumbai,1992,1996,,,,-1,,{},2024-06-28 07:05:11.240765+00:00,2024-06-28 07:05:11.244065+00:00,1,41919,40378,
81577,Master in Banking and Finance,University of Mumbai,June 2016,August 2018,,,,-1,,{},2024-06-28 07:05:35.843859+00:00,2024-06-28 07:05:35.848226+00:00,1,41920,40379,
81578,Mcom,SIWS,2016,2018,,,,-1,,{},2024-06-28 07:05:35.854096+00:00,2024-06-28 07:05:35.858062+00:00,1,41920,40379,
81579,"Banking, Corporate, Finance, and Securities Law",University of Mumbai,2013,2016,,,,-1,,{},2024-06-28 07:05:35.864143+00:00,2024-06-28 07:05:35.868819+00:00,1,41920,40379,
81580,Work and Family Studies,University of Mumbai,January 2021,July 2021,,,,-1,,{},2024-06-28 07:05:59.754353+00:00,2024-06-28 07:05:59.761625+00:00,1,41921,40380,
81581,PR and Advertising,University of Mumbai,June 2012,May 2015,,,,-1,,{},2024-06-28 07:06:27.908344+00:00,2024-06-28 07:06:27.912084+00:00,1,41922,40381,
81582,Company Secretary,The Institute of Company Secretaries of India,June 2018,April 2023,,,,-1,,{},2024-06-28 07:07:01.938950+00:00,2024-06-28 07:07:01.943738+00:00,1,41924,40383,
81583,Bachelor of Commerce - BCom,University of Mumbai,November 2017,September 2020,,,,-1,,{},2024-06-28 07:07:01.953873+00:00,2024-06-28 07:07:01.960001+00:00,1,41924,40383,
81584,"HSC, Business/Commerce, General","DURGADEVI SARAF INSTITUTE OF MANAGEMENT STUDIES, MUMBAI",June 2016,May 2017,,,,-1,,{},2024-06-28 07:07:01.965893+00:00,2024-06-28 07:07:01.970166+00:00,1,41924,40383,
81585,SSC,Sir J.P High School,June 2004,April 2016,,,,-1,,{},2024-06-28 07:07:01.983925+00:00,2024-06-28 07:07:01.988616+00:00,1,41924,40383,
81586,Master's degree in Accountancy and Economics,V K Krishna Menon College,June 2015,May 2017,,,,-1,,{},2024-06-28 07:08:02.548287+00:00,2024-06-28 07:08:02.552452+00:00,1,41926,40385,
81587,Bachelor's degree in Accountancy and Economics,V K Krishna Menon College,June 2012,May 2015,,,,-1,,{},2024-06-28 07:08:02.557493+00:00,2024-06-28 07:08:02.561020+00:00,1,41926,40385,
81588,HSC in Business/Commerce,SNDT College,June 2011,May 2012,,,,-1,,{},2024-06-28 07:08:02.566149+00:00,2024-06-28 07:08:02.569563+00:00,1,41926,40385,
81589,Bachelor of Commerce - BCom,"V K Krishna Menon College of Commerce and Economics, Sharad Shankar Dighe College of Science",June 2001,June 2004,,,,-1,,{},2024-06-28 07:08:29.934468+00:00,2024-06-28 07:08:29.939110+00:00,1,41927,40386,
81590,Master's degree in Labor and Industrial Relations,South Gujarat University,2001,2003,,,,-1,,{},2024-06-28 07:08:34.554902+00:00,2024-06-28 07:08:34.559704+00:00,1,41928,40387,
81591,"PG in HR, Operations Management, TQM",Symbiosis Centre for Distance Learning,2003,2006,,,,-1,,{},2024-06-28 07:08:34.566820+00:00,2024-06-28 07:08:34.571255+00:00,1,41928,40387,
81592,"PG in HRD, IR, Labour Legislation",SCMHRD,,,,,,-1,,{},2024-06-28 07:08:34.580566+00:00,2024-06-28 07:08:34.585623+00:00,1,41928,40387,
81593,"Master of Business Administration - MBA, Human Resources Management",Jaipur National University,June 2019,June 2020,,,,-1,,{},2024-06-28 07:09:05.632569+00:00,2024-06-28 07:09:05.637234+00:00,1,41929,40388,
81594,Certificate in Hiring process - Talent Management,Udemy,June 2021,,,,,-1,,{},2024-06-28 07:09:05.643120+00:00,2024-06-28 07:09:05.647471+00:00,1,41929,40388,
81595,Certificate in HR Management and Analytics,Amity Future Academy,2020,2020,,,,-1,,{},2024-06-28 07:09:05.653063+00:00,2024-06-28 07:09:05.657245+00:00,1,41929,40388,
81596,Bachelor's degree in Commerce,The Bhawanipur Education Society College,April 2000,March 2003,,,,-1,,{},2024-06-28 07:09:05.672683+00:00,2024-06-28 07:09:05.681734+00:00,1,41929,40388,
81597,Higher Secondary in Commerce,"Calcutta University, Kolkata",April 1998,March 2000,,,,-1,,{},2024-06-28 07:09:05.687394+00:00,2024-06-28 07:09:05.691906+00:00,1,41929,40388,
81598,Bachelor of Science in Computer Science,"Shivaji University, Kolhapur",,,,,,-1,,{},2024-06-28 07:09:30.181593+00:00,2024-06-28 07:09:30.186073+00:00,1,41930,40389,
81599,Master of Business Administration (M.B.A.),Welingkar Institute of Management,2013,2015,,,,-1,,{},2024-06-28 07:09:59.002833+00:00,2024-06-28 07:09:59.007603+00:00,1,41931,40390,
81600,"Master of Business Administration - MBA, Human Resources Management/Personnel Administration, General",Welingkar Institute of Management,January 2021,,,,,-1,,{},2024-06-28 07:10:06.524623+00:00,2024-06-28 07:10:06.529661+00:00,1,41932,40391,
81601,Master of Business Administration,Indian Institute of Management Bangalore,2003,,,,,-1,,{},2024-06-28 07:10:34.816339+00:00,2024-06-28 07:10:34.820619+00:00,1,41933,40392,
81602,"Bachelor of Science (BSc), Computer Science",K V Pendharkar College,2003,2006,,,,-1,,{},2024-06-28 07:11:05.057865+00:00,2024-06-28 07:11:05.065246+00:00,1,41934,40393,
81603,"Master of Arts - MA, Geography","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",May 2018,August 2020,,,,-1,,{},2024-06-28 07:11:30.105237+00:00,2024-06-28 07:11:30.108988+00:00,1,41935,40394,
81604,"Bachelor's degree, International Economics, Human Geography",PPN PG COLLEGE KANPUR,2015,2018,,,,-1,,{},2024-06-28 07:11:30.113307+00:00,2024-06-28 07:11:30.116525+00:00,1,41935,40394,
81605,"Bachelor of Engineering - BE, Mechanical Engineering",Dr. D. Y. Patil Institute of Engineering & Technology,,,,,,-1,,{},2024-06-28 07:12:11.329046+00:00,2024-06-28 07:12:36.768895+00:00,1,41936,40395,
81606,"Executive Post Graduate Diploma, Human Resource Management",TISS,2013,2015,,,,-1,,{},2024-06-28 07:12:14.431190+00:00,2024-06-28 07:12:14.435700+00:00,1,41937,40396,
81607,"Bachelor of Commerce (B.Com.), Accounts",K J somaiya college of Arts and Commerce,1999,2002,,,,-1,,{},2024-06-28 07:12:14.446619+00:00,2024-06-28 07:12:14.452491+00:00,1,41937,40396,
81609,"B.Tech, Electrical and Electronics Engineering",COCHIN UNIVERSITY OF SCIENCE & TECHNOLOGY,April 2012,April 2016,,,,-1,,{},2024-06-28 07:12:32.678722+00:00,2024-06-28 07:12:32.684444+00:00,1,41938,40397,
81608,"Master of Business Administration - MBA, HRM and Marketing Management","Indian Institute of Technology (Indian School of Mines), Dhanbad",June 2018,June 2020,,,,-1,,{},2024-06-28 07:12:32.663531+00:00,2024-06-28 07:12:32.668336+00:00,1,41938,40397,
81610,"Master of Business Administration - MBA, Human Resources Management/Personnel Administration, General",SVKM's Narsee Monjee Institute of Management Studies (NMIMS),October 2017,October 2019,,,,-1,,{},2024-06-28 07:13:02.832455+00:00,2024-06-28 07:13:02.837009+00:00,1,41939,40398,
81611,"Bachelor of Technology - BTech, Computer Science","Poornima Institute of Engineering & Technology,Jaipur",2012,2015,,,,-1,,{},2024-06-28 07:13:02.841303+00:00,2024-06-28 07:13:02.844646+00:00,1,41939,40398,
81612,"Postgraduate Degree, Human Resources Management/Personnel Administration, General",SVKM's Narsee Monjee Institute of Management Studies (NMIMS),July 2017,September 2019,,,,-1,,{},2024-06-28 07:13:02.853261+00:00,2024-06-28 07:13:02.858180+00:00,1,41939,40398,
81613,"Postgraduate Degree, Human Resources Management and Services",Welingkar Institute of Management,April 2019,May 2021,,,,-1,,{},2024-06-28 07:13:04.753784+00:00,2024-06-28 07:13:04.764160+00:00,1,41940,40399,
81614,"Bsc, Microbiology, General",Bhavans College,2014,2017,,,,-1,,{},2024-06-28 07:13:04.769694+00:00,2024-06-28 07:13:04.783509+00:00,1,41940,40399,
81615,Bachelor's of engineering,Rashtrasant Tukadoji Maharaj Nagpur University,2018,2022,,,,-1,,{},2024-06-28 07:13:29.284020+00:00,2024-06-28 07:13:29.294508+00:00,1,41941,40400,
81616,Moore eSSentials Recruiter Training & Coaching Programs,Moore Academy,November 2016,November 2016,,,,-1,,{},2024-06-28 07:14:01.273239+00:00,2024-06-28 07:14:01.277154+00:00,1,41942,40401,
81617,Master Diploma in Software Engineering,Aptech Computer Education,1993,1997,,,,-1,,{},2024-06-28 07:14:01.282143+00:00,2024-06-28 07:14:01.285515+00:00,1,41942,40401,
81618,Bachelor of Commerce,University of Mumbai,1992,1997,,,,-1,,{},2024-06-28 07:14:01.290548+00:00,2024-06-28 07:14:01.323115+00:00,1,41942,40401,
81619,"Master of Business Administration - MBA, Human Resources Management/Personnel Administration",Doon Business School,2016,2018,,,,-1,,{},2024-06-28 07:14:33.117712+00:00,2024-06-28 07:14:33.122511+00:00,1,41943,40402,
81622,"Bachelor of Arts - BA, Business/Managerial Economics",Osmania University,June 1991,October 1991,,,,-1,,{},2024-06-28 07:15:09.209332+00:00,2024-06-28 07:20:08.074715+00:00,1,41944,40403,
81623,"Diploma in Hospitality Management, Hospitality Administration/Management","Sophia College, Mumbai",June 1985,May 1987,,,,-1,,{},2024-06-28 07:15:09.228511+00:00,2024-06-28 07:20:08.080872+00:00,1,41944,40403,
81620,"Executive Development Program - Human Resource Management, MBA Marketing",Tata Institute of Social Sciences,2017,2019,,,,-1,,{},2024-06-28 07:15:09.190725+00:00,2024-06-28 07:20:08.061046+00:00,1,41944,40403,
81621,"Master of Business Administration - MBA, Business, Management, Marketing, and Related Support Services",Welingkar Institute of Management,July 1992,May 1994,,,,-1,,{},2024-06-28 07:15:09.200253+00:00,2024-06-28 07:20:08.068626+00:00,1,41944,40403,
81624,"High School Diploma, Business/Commerce, General",Swami Vivekanand International School and Junior College,June 1982,May 1984,,,,-1,,{},2024-06-28 07:15:09.245096+00:00,2024-06-28 07:20:08.087816+00:00,1,41944,40403,
81626,"Master of Computer Applications - MCA, computers",Mumbai University Mumbai,2007,2010,,,,-1,,{},2024-06-28 07:15:40.996368+00:00,2024-06-28 07:15:40.999974+00:00,1,41945,40404,
81627,"BSc computer science, Computer Science",R. D. National College,2004,2007,,,,-1,,{},2024-06-28 07:15:41.005200+00:00,2024-06-28 07:15:41.009377+00:00,1,41945,40404,
81625,"Master of Computer Applications - MCA, Computer Science",University of Mumbai,June 2007,June 2010,,,,-1,,{},2024-06-28 07:15:40.986692+00:00,2024-06-28 07:15:40.991019+00:00,1,41945,40404,
81628,"HSC, Physical Sciences",RD national college,March 2002,June 2004,,,,-1,,{},2024-06-28 07:15:41.019760+00:00,2024-06-28 07:15:41.027183+00:00,1,41945,40404,
81640,Master of Computer Applications - MCA,University of Mumbai,June 2007,June 2010,,,,-1,,{},2024-06-28 07:19:24.215775+00:00,2024-06-28 07:50:04.675942+00:00,1,41945,40404,
81641,BSc computer science,R. D. National College,2004,2007,,,,-1,,{},2024-06-28 07:19:24.295978+00:00,2024-06-28 07:50:04.682419+00:00,1,41945,40404,
81642,HSC,RD national college,March 2002,June 2004,,,,-1,,{},2024-06-28 07:19:24.306336+00:00,2024-06-28 07:19:24.309921+00:00,1,41945,40404,
81631,MBA,SYMBIOSIS INTERNATIONAL UNIVERSITY,2002,2004,,,,-1,,{},2024-06-28 07:17:51.676650+00:00,2024-06-28 07:21:58.831349+00:00,1,41947,40406,
81632,BE Mechanical,"M S University, Baroda",1992,1996,,,,-1,,{},2024-06-28 07:17:51.687751+00:00,2024-06-28 07:21:58.850310+00:00,1,41947,40406,
81633,Schooling,Bangalore Military School,1985,1992,,,,-1,,{},2024-06-28 07:17:51.716057+00:00,2024-06-28 07:21:58.856917+00:00,1,41947,40406,
81634,M.com,Mumbai University,2016,2019,,,,-1,,{},2024-06-28 07:18:08.380586+00:00,2024-06-28 07:18:08.385927+00:00,1,41948,40407,
81635,B.COM,Lords Universal,2011,2012,,,,-1,,{},2024-06-28 07:18:08.396634+00:00,2024-06-28 07:18:08.401113+00:00,1,41948,40407,
81636,10th,Rajsthan Board,2003,2004,,,,-1,,{},2024-06-28 07:18:08.406651+00:00,2024-06-28 07:18:08.410473+00:00,1,41948,40407,
81637,MBA - HR,IIM KOZHIKODE,2018,2021,,,,-1,,{},2024-06-28 07:19:01.783571+00:00,2024-06-28 07:19:01.792571+00:00,1,41949,40408,
81638,"Master of Business Administration - MBA, HR",Atharva Institute of Management Studies,2018,2021,,,,-1,,{},2024-06-28 07:19:01.798441+00:00,2024-06-28 07:19:01.802542+00:00,1,41949,40408,
81639,Bachelor of Commerce - Accounting & Finance,Kandivli Education Society's BK Shroff College Of Arts and MH Shroff College Of Commerce,2013,2016,,,,-1,,{},2024-06-28 07:19:01.808846+00:00,2024-06-28 07:19:01.817518+00:00,1,41949,40408,
82104,"Bachelor of Education - BEd, Business Administration and Management",Delhi University,2009,2015,,,,-1,,{},2024-06-28 11:04:23.720252+00:00,2024-06-28 11:04:23.724915+00:00,1,42195,40654,
82105,"12th, Mathematics and Computer Science",Delhi Public School - R. K. Puram,2007,2009,,,,-1,,{},2024-06-28 11:04:23.728897+00:00,2024-06-28 11:04:23.732106+00:00,1,42195,40654,
82106,"Diploma in Business Administrator, Logistics, Materials, and Supply Chain Management",Infonexus college london,2010,2012,,,,-1,,{},2024-06-28 11:16:02.531059+00:00,2024-06-28 11:16:02.535182+00:00,1,42196,40655,
82107,"Bachelor's degree, Electrical and Electronics Engineering",BITS Edu Campus: BABARIA INSTITUTE,2018,2022,,,,-1,,{},2024-06-28 11:41:51.378872+00:00,2024-06-28 11:41:51.382374+00:00,1,42197,40656,
82108,Advance Diploma In Business Management,United College,2009,2011,,,,-1,,{},2024-06-28 11:51:21.606153+00:00,2024-06-28 11:51:21.610339+00:00,1,42198,40657,
82109,PGDM,MIT School of Business,2015,2017,,,,-1,,{},2024-06-28 11:52:37.078377+00:00,2024-06-28 11:52:37.082238+00:00,1,42199,40658,
82110,Bachelor of Engineering (BE) in Textile Technology,"LD College of Engineering, Ahmedabad",2009,2013,,,,-1,,{},2024-06-28 11:52:37.086116+00:00,2024-06-28 11:52:37.089213+00:00,1,42199,40658,
82111,HSC in Science,Kendriya Vidyalaya,2008,2009,,,,-1,,{},2024-06-28 11:52:37.092987+00:00,2024-06-28 11:52:37.096022+00:00,1,42199,40658,
82112,MBA in Marketing,Sardar Patel College of Administration & Management,2014,2016,,,,-1,,{},2024-06-28 11:58:39.335018+00:00,2024-06-28 11:58:39.338486+00:00,1,42200,40659,
82113,Bachelor of Commerce (B.Com.) in Business/Commerce,The Maharaja Sayajirao University of Baroda,2011,2014,,,,-1,,{},2024-06-28 11:58:39.342504+00:00,2024-06-28 11:58:39.345543+00:00,1,42200,40659,
82114,"Master's degree, Obstetrics and Gynecology Residency Program",Mahatma Gandhi Medical College & Hospital,2014,2017,,,,-1,,{},2024-06-29 06:58:27.811220+00:00,2024-06-29 06:58:27.820647+00:00,1,42201,40660,
82115,"Bachelor of Medicine, Bachelor of Surgery - MBBS, Medicine",Tripura Medical College & Dr. B.R.A.M. Teaching Hospital,,,,,,-1,,{},2024-06-29 06:58:27.825285+00:00,2024-06-29 06:58:27.828555+00:00,1,42201,40660,
82116,"Bachelor of Medicine, Bachelor of Surgery - MBBS",Pt jnm medical College,,,,,,-1,,{},2024-06-29 07:01:05.841091+00:00,2024-06-29 07:01:05.844419+00:00,1,42202,40661,
82121,Bachelor's degree,Siddhartha Degree College,June 2013,January 2016,,,,-1,,{},2024-07-01 09:08:11.620207+00:00,2024-07-01 09:08:38.383186+00:00,1,42208,40667,
82122,Bachelor of Business Administration - BBA,"Yogi Vemana University, Kadapa",July 2020,July 2023,,,,-1,,{},2024-07-01 09:08:39.723956+00:00,2024-07-01 09:08:39.728449+00:00,1,42209,40668,
82123,"Bachelor of Technology - BTech, Mechanical Engineering",Usha Rama College of Engineering & Technology,July 2018,July 2022,,,,-1,,{},2024-07-01 09:09:05.266701+00:00,2024-07-01 09:09:05.273846+00:00,1,42210,40669,
82124,"10 Millstone of Mentorship, UX Study",ADPList,March 2023,March 2033,,,,-1,,{},2024-07-01 09:09:38.988345+00:00,2024-07-01 09:09:38.991397+00:00,1,42212,40671,
82125,Figma UI UX Design Essentials,Udemy,January 2023,February 2023,,,,-1,,{},2024-07-01 09:09:38.995009+00:00,2024-07-01 09:09:38.997889+00:00,1,42212,40671,
82126,One & Only Mobile App UI/UX Design Masterclass with Figma,Udemy,January 2023,February 2023,,,,-1,,{},2024-07-01 09:09:39.001265+00:00,2024-07-01 09:09:39.003954+00:00,1,42212,40671,
82127,"Omega Maya, 3D Animation",MAAC Animation - Pune,April 2007,January 2008,,,,-1,,{},2024-07-01 09:09:39.007283+00:00,2024-07-01 09:09:39.010200+00:00,1,42212,40671,
82128,"Professional in Multimedia, Graphic Design",Arena Animation,January 2006,March 2007,,,,-1,,{},2024-07-01 09:09:39.013626+00:00,2024-07-01 09:09:39.016309+00:00,1,42212,40671,
82129,"Bachelor's degree, English Language and Literature/Letters",Doctor B.R. Ambedkar Open University,2007,2010,,,,-1,,{},2024-07-01 09:10:05.360702+00:00,2024-07-01 09:10:05.364385+00:00,1,42213,40672,
82130,"Bachelor of Science - BS, Multimedia and animation","Loyola Academy, Hyderabad",2021,2024,,,,-1,,{},2024-07-01 09:10:36.548976+00:00,2024-07-01 09:10:36.553177+00:00,1,42214,40673,
82131,"B.tech, Electrical and Electronics Engineering","Kakatiya University, Warangal",2010,2013,,,,-1,,{},2024-07-01 09:11:09.051693+00:00,2024-07-01 09:11:09.055500+00:00,1,42215,40674,
82133,Bachelor of Commerce - BCom,"SRI LAKSHMI NARASIMHA SWAMY COLLEGE, BHONGIR",2016,2019,,,,-1,,{},2024-07-01 09:12:36.017833+00:00,2024-07-01 09:12:36.021230+00:00,1,42219,40678,
82134,arts,Government First Grade College,2012,2015,,,,-1,,{},2024-07-01 09:13:08+00:00,2024-07-01 09:13:08.004001+00:00,1,42221,40680,
82135,"B.Des, Fashion/Apparel Design","NIFT, Kangra",2017,2021,,,,-1,,{},2024-07-01 09:13:35.915953+00:00,2024-07-01 09:13:35.919151+00:00,1,42222,40681,
82136,"Bachelor of Fine Arts - BFA, Computer Graphics",SSCC High School,March 2009,August 2015,,,,-1,,{},2024-07-01 09:14:09.596193+00:00,2024-07-01 09:14:09.599522+00:00,1,42223,40682,
82137,Bachelor of Commerce - BCom,Zph high school,,,,,,-1,,{},2024-07-01 09:14:37.955747+00:00,2024-07-01 09:14:37.959870+00:00,1,42225,40684,
82138,Bcom,Kakatiya University,2006,2009,,,,-1,,{},2024-07-01 09:15:37.641673+00:00,2024-07-01 09:15:37.657983+00:00,1,42227,40686,
82139,B.com,jaagruthi degree college,,,,,,-1,,{},2024-07-01 09:16:07.229869+00:00,2024-07-01 09:16:07.237403+00:00,1,42228,40687,
82140,"PGDBA, HR",Symbiosis institute of Management Studies,,,,,,-1,,{},2024-07-01 09:16:08.788830+00:00,2024-07-01 09:16:08.792978+00:00,1,42229,40688,
82141,"A Bcom Graduate, Commerce",St Miras college for girls,2010,2012,,,,-1,,{},2024-07-01 09:16:08.798093+00:00,2024-07-01 09:16:08.801349+00:00,1,42229,40688,
82142,"SSC-07, SCHOOLING",St. Annes high school Pune,2007,2009,,,,-1,,{},2024-07-01 09:16:08.806054+00:00,2024-07-01 09:16:08.809455+00:00,1,42229,40688,
82143,"Master of Business Administration - MBA, Marketing/Marketing Management",JNTU Anantapur,2019,2021,,,,-1,,{},2024-07-01 09:16:35.234126+00:00,2024-07-01 09:16:35.237849+00:00,1,42230,40689,
82145,"Bachelor's degree, Business/Commerce, General",Osmania University,2011,2014,,,,-1,,{},2024-07-01 09:17:39.792871+00:00,2024-07-01 09:17:39.796338+00:00,1,42233,40692,
82144,Graphic designing,Vision networks,2018,2019,,,,-1,,{},2024-07-01 09:17:39.783318+00:00,2024-07-01 09:17:39.787718+00:00,1,42233,40692,
82147,1 Year Certificate Course in Graphic Design,Hamstech College of Creative Education,2022,2023,,,,-1,,{},2024-07-01 09:18:38.303066+00:00,2024-07-01 09:18:38.306634+00:00,1,42235,40694,
82148,"Bachelor of Technology - BTech, Mechanical Engineering",MLR Institute of Technology,2016,2020,,,,-1,,{},2024-07-01 09:18:38.310754+00:00,2024-07-01 09:18:38.313973+00:00,1,42235,40694,
82149,PCM,Maharishi Vidya Mandir Senior Secondary School,2014,2016,,,,-1,,{},2024-07-01 09:18:38.317780+00:00,2024-07-01 09:18:38.320528+00:00,1,42235,40694,
82150,"Bachelor of Commerce - BCom, Intermedia/Multimedia",Zee Institute of Creative Arts -ZICA,August 2020,August 2021,,,,-1,,{},2024-07-01 09:19:38.068930+00:00,2024-07-01 09:19:38.072885+00:00,1,42238,40697,
82151,Bachelor of Technology - BTech,JNTUH College of Engineering Jagityala,2018,2022,,,,-1,,{},2024-07-01 09:20:37.013456+00:00,2024-07-01 09:20:37.017266+00:00,1,42240,40699,
82152,"Diploma in Animation, Graphic Designing and Video Editing",Arena Animation,January 2019,December 2021,,,,-1,,{},2024-07-01 09:21:05.956760+00:00,2024-07-01 09:21:05.960268+00:00,1,42241,40700,
82153,"Bachelor of Science - BS, Biology, General",Osmania University,2015,2018,,,,-1,,{},2024-07-01 09:21:07.477759+00:00,2024-07-01 09:21:07.481935+00:00,1,42242,40701,
